"IndividualId","Gender","Population","Organism|Weight","Organism|BMI","Organism|BSA","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Hematocrit","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
86,"FEMALE","European_ICRP_2002",82.5869344243256,0.354829338076912,187.083749080088,60.1841881536805,40,15.2561838011734,1.12049352289163,1.01093644058213,0.41,0.785516567331739,0.311066030084682,0.0306868293370065,7.78028591989279,1.47997139728619,0.467032293897979,43.0017686423929,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0273680387055395,0.00488576642313557,0.0838278594224808,0.238762349996528,0.896751955579439,0.388037773228988,30,59,0.127025911497091,1.5,14.8163398257141,0.9,43.6968995188113,2.04434348685524,0.685228444830309,0.5,17.0625393279449,1.97036269622777,1.33230068369509,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.167118382807123,0.288762732902635,157.119916174161,0.655755659999072,0.794491204594316,2652,0.425222641575789,0.62279095436297,1.70704064023891,0.198956817822406,0.577221325656313,0.53,20.6684618534283,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0347913435604509,0.193351458810712,0.331427598886305,0.801103140629295,3.09210723204854,0.106477104180389,0.309257642494573,0.902508539552984
87,"FEMALE","European_ICRP_2002",80.8883511273137,0.296791169435242,192.601284240148,65.8347040339535,40,16.5088759345368,1.07905877128676,1.50511092894026,0.41,0.796777338151315,0.318477492323035,0.0304096734444941,8.97077089134375,1.34621351194532,0.475916584871026,47.0593742096325,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0268727623210515,0.00556317564830306,0.0996992024233635,0.432900058610683,0.97073022735809,0.425129456565726,30,59,0.0630504526388636,1.5,14.9234370267438,0.9,44.544128841686,2.02137705121808,0.672452001730174,0.5,7.09332052977884,2.05906910242223,0.953670223591675,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.173401504277272,0.271347406503079,321.308790482906,0.842577940395306,0.770334714695628,2652,0.481813941647919,0.511452465132571,1.05874834924285,0.183889962541873,0.702871289045972,0.53,14.0717961671279,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0338315690894963,0.196969100104815,0.293433646033528,0.771320445687472,2.98901173398218,0.10377562433399,0.244634521581313,0.72840269931128
88,"FEMALE","European_ICRP_2002",66.7870447704454,0.289296952501062,167.896112678639,55.5332327985825,40,15.1940721421114,0.967965181494802,1.66639583134306,0.41,0.749476445224301,0.331370638029798,0.034278793370265,7.67609039184599,1.33981171657895,0.468390862292509,29.6226790550096,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0266439717385449,0.00557180561850454,0.0904894121922618,0.267875229857244,0.862467503172355,0.317934988887406,30,59,0.139094552642111,1.5,14.9826491702061,0.9,44.2748539771438,2.39692394208854,0.850221511459032,0.5,12.9783052825276,2.07960653741334,0.721019619720752,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.132623229902884,0.314240761320464,204.951010541786,0.633665441752759,0.823543330511591,2652,0.373752396904969,0.646283491230614,2.13180323285821,0.177761779614574,1.08483223786412,0.53,18.1285825747804,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0342208377386868,0.15279265081033,0.327690708569539,0.811390269984532,2.85566988919718,0.11033291548615,0.171122575338201,0.794345665493977
89,"FEMALE","European_ICRP_2002",54.1068382559649,0.276615978033099,144.98639023631,70.851205395931,40,13.9858043034519,1.2538880327509,1.88078304860548,0.41,0.637273738134156,0.302417465588148,0.0337368015067147,6.25759820084411,1.27552528203805,0.471457041071698,25.3565298142818,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0236312178336469,0.00506500072579639,0.0869488488105865,0.419440124573053,0.999399222351294,0.353193102019733,30,59,0.104674349360764,1.5,14.4541875779209,0.9,43.120106161432,1.89925454609191,1.90251218716727,0.5,11.2822297812484,0.46244933607048,1.04542652725671,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.160947832504755,0.261839356038766,149.670955632883,0.683317999085893,0.636954117367117,2652,0.361822142553837,0.445976228465639,0.969172040900902,0.172221638669934,0.960198291217992,0.53,12.9635940153469,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0331388401703529,0.1901729417001,0.270093527043761,0.664906790227991,2.33113658256342,0.105602926214778,0.214526891658333,0.739725918776423
90,"FEMALE","European_ICRP_2002",70.7660813255054,0.283446280374273,176.241672393676,41.459470374258,40,15.8007314739936,0.847457303382742,0.977032486217311,0.41,0.713790768742496,0.332138635378126,0.0317360020660135,8.60814851799022,1.31639901110175,0.531249924774011,30.8826541117317,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0256311565506204,0.0130834761037288,0.0899337277033314,0.350936520254699,0.904439326259251,0.566580464387072,30,59,0.130174850024857,1.5,14.6993178714781,0.9,43.3631989893012,2.71135671724496,1.12221465398661,0.5,12.3575735869053,3.96069465004913,1.25602650660619,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.139106423767097,0.347980528546664,118.585745815071,0.562715700044708,0.967850805528204,2652,0.308397965077511,0.671945880232004,2.41188309733113,0.204133973680173,0.855439159933687,0.53,19.6288188849771,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0347426868560534,0.196648389738326,0.362894407789152,0.807611130095365,2.89786760754666,0.10865736397547,0.173861461304066,0.876041348819487
91,"FEMALE","European_ICRP_2002",52.9246132391832,0.207272805788582,153.272811421912,44.8140037100827,40,15.9792975316881,1.30563984070252,0.889023547589117,0.41,0.775040442767651,0.355496673700842,0.0324241961252249,8.71225657472996,1.24914327432104,0.515022472432651,11.0847750599105,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0272329542861309,0.00991010362166355,0.0941138775165482,0.335708686466413,0.928086269581388,0.462471881301548,30,59,0.114534447261238,1.5,14.9895773480053,0.9,43.5770573353437,2.31064226324431,1.4230763745601,0.5,18.4455361361121,0.887679169384576,1.08438116321443,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.14173731612015,0.342069469120427,98.7419938964381,0.705636809223672,0.965254095837,2652,0.403507312818917,0.706025671001287,1.26221266830532,0.205354932508876,0.980300583002329,0.53,22.5530172723055,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0322995637839353,0.14850918814464,0.318580063281111,0.818118704027085,2.71409289267307,0.112010942936254,0.21267779574293,0.901121395848219
92,"FEMALE","European_ICRP_2002",56.2175315032246,0.252906349923573,152.58833387705,54.8813647138334,40,14.9092576223082,1.06932536310958,1.16771581937128,0.41,0.695456893919335,0.314376104091544,0.0293077934115628,7.42524148071231,1.25896233963299,0.525011132632697,20.4253831576793,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0260480082433815,0.00572884867043117,0.091292002829461,0.509844210792623,0.889633281139556,0.380294779781704,30,59,0.0933063424979851,1.5,14.8318241480163,0.9,43.8778715927597,2.23778526999073,1.33619397069532,0.5,16.7166847393596,0.623172932870391,1.27529405937585,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.13397665056653,0.322354134441016,125.740867881856,0.675843971759622,0.776435359281702,2652,0.351698285048887,0.637794336100559,1.5128109482773,0.189019138840533,1.04173884812766,0.53,17.7484431446231,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0313736296839754,0.209634815929826,0.345379938642908,0.767330075448932,2.51696484362955,0.106545701517155,0.24380210453292,0.85846029562706
93,"FEMALE","European_ICRP_2002",70.8226593655171,0.241199712919329,183.608343108848,52.2389485911648,40,17.1355371112127,1.04047261306829,0.859618221356682,0.41,0.788693597474562,0.345224311598206,0.0336396924217083,9.91976408360142,1.36826486405116,0.497654783090622,24.3373562909321,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0267464550753993,0.00687773448231048,0.0946826605950038,0.301759124737326,0.947141028403524,0.445603065241721,30,59,0.129140461084426,1.5,15.0267044434291,0.9,44.1870781149726,2.29305700166821,1.66071767787527,0.5,5.86287348888449,0.979621319857383,1.15308539372682,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.164958110677053,0.347570551271366,83.4207847973195,0.795072046291741,0.942643810595892,2652,0.457714998601053,0.62530835542541,3.00773370786209,0.192078276455549,1.42230957403291,0.53,22.8767585565548,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0369276572089054,0.245845072295206,0.337348791199015,0.973402642386027,3.09857973179522,0.10141835336668,0.266741852902169,0.88184952703923
94,"FEMALE","European_ICRP_2002",56.1691080412431,0.25122558856061,152.744159436652,79.2721236959436,40,14.9526038544681,0.868933204319699,1.99823086250026,0.41,0.694324600105666,0.296312740309468,0.0326780749474005,6.81985919266602,1.26598090890282,0.478921469897627,24.6167659960456,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0226884732102907,0.00452595268069149,0.0903773027532205,0.293769956736297,1.01153638749934,0.380967158793022,30,59,0.0984227983356633,1.5,15.4393025401696,0.9,45.3077303591301,1.8187706582182,2.2361606303846,0.5,31.0445453205388,1.37314165914348,0.737159322446495,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.156785679248065,0.193886554037331,237.096147684447,0.726736024908452,0.582114472045697,2652,0.407056453235374,0.435409144315008,1.91741272357173,0.152331645212121,0.549209131360733,0.53,14.4853695431928,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0311865051008775,0.0986020120101907,0.293307295291624,0.791411010110997,2.49647575535647,0.107213439352739,0.167543202008723,0.701453205773481
95,"FEMALE","European_ICRP_2002",48.9068519588234,0.213228531215311,143.441027771472,52.7760760759823,40,15.1447530741168,1.27685244252615,1.43777887050986,0.41,0.845682236590321,0.327858032812289,0.0314449163961819,7.68522411128053,1.37495797302373,0.494780155383811,11.0722771990012,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0245925434438866,0.00635124518201964,0.0903493749926315,0.336466757224989,0.874002408961398,0.303080546697279,30,59,0.126883520156856,1.5,14.9355796898858,0.9,46.7988909265696,2.3775140706509,1.39974286030019,0.5,9.14899181234803,1.00251584174905,1.26301242583574,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.161631565013939,0.32958115916344,101.060750881052,0.67233276742721,0.910045535056419,2652,0.425823504435865,0.59413836742828,1.54659770350422,0.193700856926667,0.73704903265542,0.53,19.9940739476466,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0311626750798748,0.175321689950964,0.320919572142885,0.789963646797269,2.23386366896923,0.110223857125674,0.218296330610253,0.859033956800743
96,"FEMALE","European_ICRP_2002",55.8797334520263,0.219328141698552,157.407198700281,70.1421466032705,40,15.9617308521068,1.01045843189604,0.765588797330227,0.41,0.708444717433364,0.315737187651781,0.0342073798130088,8.26874750096969,1.10389541137443,0.496626074103215,18.4481209908786,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0247938089873996,0.0056014671104667,0.0910608729909789,0.362058949119163,0.914893577630167,0.405936254582096,30,59,0.101738215829383,1.5,14.9874475765507,0.9,45.3784037509823,1.83908887028227,0.9640583269935,0.5,10.3514287598766,0.614963046547015,1.45293130424611,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.155868384838654,0.244956985348534,172.355400317248,0.795152726944828,0.639274331657301,2652,0.411310381349141,0.481967724998909,0.947130096204714,0.180291629255061,1.68311146268199,0.53,18.1919111922286,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0324509764419411,0.122733932327856,0.237751008609187,0.830054726849162,2.81172783881614,0.102556616890076,0.312190230665686,0.773792076734754
97,"FEMALE","European_ICRP_2002",51.3781541276195,0.20105076931617,151.047963236878,43.7426348876872,40,15.9858737581786,1.09332092184639,0.650917862537356,0.41,0.784531724326209,0.339259771876834,0.0274291368229284,8.62619475601065,1.32963871716141,0.517333689760395,13.8415631749958,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0250986568483563,0.0108255811124925,0.0887449418995281,0.350162461364085,0.827521084511567,0.397953423792719,30,59,0.112666285301623,1.5,15.4530158031208,0.9,43.8212846626752,2.64373667676434,0.714628124945868,0.5,10.8544669052137,2.57199164224372,0.689397016784746,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.152211444033398,0.380375942137612,216.532165408998,0.584243537912889,0.887838941830954,2652,0.378052410259709,0.661200927710431,2.06939108836451,0.212694991039489,1.06562663222407,0.53,17.4965182934073,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0304352724844471,0.151129414768641,0.33245794621039,0.770400239994957,2.68789472578668,0.109092987543418,0.342556730227074,0.912017082232822
98,"FEMALE","European_ICRP_2002",76.8998409250073,0.281768842203787,187.857385871824,55.8451051338786,40,16.520235613342,1.03572961941714,1.32011921574637,0.41,0.760021365259958,0.325783099274412,0.0323452803251545,9.20405818172929,1.36667593577679,0.44922869285873,36.7041759178981,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0254624626330619,0.00638487929182014,0.0983148625924638,0.587719129583803,0.946088924677833,0.307422548766313,30,59,0.0752733567357492,1.5,15.2379303493125,0.9,44.8210174702182,2.38583105082176,1.38279859009952,0.5,13.9768002665995,0.997421504470208,1.21091853115889,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.184002572101471,0.307791259296593,151.828488218771,0.801806368527738,0.722431481273884,2652,0.384760407021444,0.575946573886317,1.2054052225044,0.183490704778527,0.952295081834376,0.53,19.9781929079939,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0344936067774758,0.117537616343917,0.302497595175645,0.867891912019038,3.02650338352339,0.100034222748527,0.119204395557035,0.825159600413534
99,"FEMALE","European_ICRP_2002",43.4444237046923,0.182191805670306,136.513548538853,20.0054599959429,40,15.4419662980647,0.94783155120044,1.06882171021358,0.41,0.651196144196869,0.268671746820829,0.0344464613372077,7.62988037500888,1.27225878289353,0.527789926478841,9.13546665880917,0.7533588133144,0.74394182814797,0.001883397033286,0.199978160016229,0.1966411866856,0.23596942402272,0.803268834696479,0.86636263531156,0.0015067176266288,0.00190599779768543,0.17697706801704,0.011798471201136,0.03932823733712,0.0281321139971651,0.00881822430667419,0.137411042607684,0.181606681760242,1.03369600111533,0.493533851978943,30,59,0.10877256525347,1.5,15.0221257456141,0.9,45.3014582563944,2.81292227465308,0.494278539588476,0.495915564651675,15.5337241005331,2.32191332183126,1.2066648096772,1.98367558466004,0.495915564651675,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.160228137333613,0.430166734453582,77.1763476240198,0.562518206436974,1.04548017668709,2554.05350796024,0.369356205554261,0.745830813278452,1.60384891760014,0.228335395688409,0.570591071234745,0.53,17.809448484521,0.013,0.0238,0.0072,0.177,0.811,0.76,0.173326053338743,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0342074662003638,0.17882000129538,0.383932873033449,0.649932471822114,1.78080492780307,0.124672628662566,0.117442815315853,0.781852354810646
